target_size,repetitions,valid_repetitions,marginal_coverage,mean_width,median_width,simultaneous_coverage,simultaneous_coverage_unconditional,nominal_coverage,infeasible_runs,example_lower,example_upper,target_truth
4096.0,250,249,0.9919678714859438,0.0008625088873900021,0.0009123004220285003,0.9919678714859438,0.988,0.9,1,0.199814089037182,0.20067044962182373,0.20026105396280372
100000.0,250,249,0.9959839357429718,0.001968230135441286,0.0020260974827460143,0.9919678714859438,0.988,0.9,1,0.19869385016585803,0.20061495433632548,0.2000574871997814
10000000.0,250,249,1.0,0.002731915558217227,0.0027870604331911575,0.9919678714859438,0.988,0.9,1,0.19795932262131852,0.2006126075826699,0.20001454022089385
1000000000.0,250,249,1.0,0.0030365725590376456,0.0030825203487077346,0.9919678714859438,0.988,0.9,1,0.19766740057585722,0.20061258411501603,0.20000450661756777
